Curso,Sección,Fecha,Nombre de la sesión,Duración,Link,Link2
Macroeconomía II,B,2020-04-22,Clase 8,1:35:05,https://ca.bbcollab.com/recording/1db0dee860b34f2581bc46b261e881e0,https://dfz4hf1hz1uri.cloudfront.net/content/22ae32f8-5400-4261-8a55-1d0b16789488/20/04/22/16/22ae32f8-5400-4261-8a55-1d0b16789488_1_200422T165515784Z.mp4?Expires=1595678576&Signature=eRKnUe3GZOHCH8GFZvupINuQcHhLocEv27kyZN7SGYQaQg6BTxXNKmk2KdiH~7CmFmm027r2gWJSR1EwHxT9qb6ayfbwDvTY4GTwulYqeg0TC4wxF6eHgqUHn3qVnKn9lxDFUYpvk~N3bwNfGZxWpCtgH9Drf6KQ3LzyDXonLh3-MBhvBTnWVu2un1XV-Ih~YGhW2wjX0gOO7AWaMTjL6OPK1giNILEqMOGL7xAlj2sKHhmG9xuYGeiXomf7PUpLLae1WWHtOeYM5GxCpN1YIdR8XRZoRlK7uVUWJkAeagaVOkWIVHeCNuDr5Mmo--4Yk8XTLgxCSSwWdWhGyn6UaA__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Macroeconomía II,B,2020-04-24,Sesión - PC1,0:35:33,https://ca.bbcollab.com/recording/a71e0e3d8b45453aba70dc4559024507,https://dfz4hf1hz1uri.cloudfront.net/content/e18c71a4-4c7a-41f9-a11f-5d7b4fb9ab6c/20/04/27/01/e18c71a4-4c7a-41f9-a11f-5d7b4fb9ab6c_1_200427T011842752Z.mp4?Expires=1595678591&Signature=SRAetgcVZqcX4x5vyPWRlqD75ZLrVLxtG63wLo42AYh57oqN4yjULEvkIe9sliBF6ThM7FiVIj8OJY8ERuSwHX94Z5uc5jKsYAFmGUUiedwlKRIbtUJ319tdgLW4g35yC3lqNLA-7mU4d56rIeoKX1eRsBUm020ZmTmsJidsR5Jmzl6Km82RCYvr5KJu8l50cghjBG8w0Wfgvi5IBOz8bufPkZAJ9fiEacUUYAK9AVHjXVo7ehnOCAZayJdwTzXiO~HspCkSijUx6Qsi0EBNohdH1xZG1nZTkch1xuNPmCC9g-bGqLzZ7SJ2PQOT-puTUR4NUFhhPMIUpiBOvBJYqQ__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Macroeconomía II,B,2020-04-27,Clase 9,2:50:16,https://ca.bbcollab.com/recording/211ccf488d244accb1334300e364860b,https://dfz4hf1hz1uri.cloudfront.net/content/0fa3aac2-2df6-43c4-8fcb-c8108be167db/20/04/27/20/0fa3aac2-2df6-43c4-8fcb-c8108be167db_1_200427T202222801Z.mp4?Expires=1595678608&Signature=GUed4UMksElJZN69r2gJZpxBMax3jPUWLM7SQNaqffnVIMnoZDwxOA79WzSHbeDYrsg0ZPYHtw1NUxwoMAqD~wH-9pfBf1ylBEYXBbvoHmTeOb2uTsnPAGMyFACaDjRUSNq7Pmz53JvxOL1yX9kJnkZ8rtVYptifTdLES-DBZI87pIgrXJPupVl4ExHBlVHzKshHoUboipgkq6ARwHF~oFiS-86I0mrXXpoZ0ScmKXl~ulDYGoNzSDJJf~cMWxCl-80tMNNWzcWTn0YZ7rXIjRRaLLGQ9EawigSWXw6FAVbqHHD1uPpO2kT4AqULE0o5v9-l43LRGER3jzGmGidrkQ__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Macroeconomía II,B,2020-04-29,Clase 10,1:43:01,https://ca.bbcollab.com/recording/b409e2811f62428cbc254d872cfd001a,https://dfz4hf1hz1uri.cloudfront.net/content/d7d6b4fe-00e1-41b6-8211-1a6f8ac3b3cd/20/04/29/20/d7d6b4fe-00e1-41b6-8211-1a6f8ac3b3cd_1_200429T202509520Z.mp4?Expires=1595678620&Signature=RScMubauVqUUKkQc1nkOGpi2HwJ-SFVoJD85-QNrNmfymxRwaodGcfTmR~FEONaIreyDNu9NdDZK1E8txN68Rm1Vaf3Qr~dLnnrZ1Lrf8oGPzMi3u111FHiRcOIkxH05YxeUTLWhqEx4sR-RTH1EGUTOz1VT1TiRH6ARf9aXpQurogHOaQKoKf3tstw1PvJMDNoRPB4vuhccxOQUza7~S48xQaAhFXyOHjRrtr1gKolwsptcyIQiIj3q5tLtS8TN3sBxfmZZWB1iZvsrO8XwvzTVbeWfsozDYXNru83Ub6oQ7CL9SC1u-oWr~Jy-ru4ohEKQqfGoaIlzS5Cap3QEhw__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Macroeconomía II,B,2020-05-04,Clase 11,1:28:36,https://ca.bbcollab.com/recording/e0f8ddc44d8d48f59da9fe9502160814,https://dfz4hf1hz1uri.cloudfront.net/content/0bb41415-9810-4e56-b618-e31c48a04216/20/05/05/17/0bb41415-9810-4e56-b618-e31c48a04216_1_200505T175804543Z.mp4?Expires=1595678636&Signature=fWVShlJsOlL6gHa8-9KeGcGTRW-WI5dLyMQt351tQ9VpJpHykuqSVIh~Pg3U2bUde6Pv9Vfdjq5w4v3-cHLpRPOAOl18ab8oxjnZs9jffsBJUfDNU~2INZyq32NyeHDBXV8ED5p-53cUuj701cMRqMi3PD21jV44XVGKl4twKmr-Y86UF~pAjFdHncvrYVSIU9nm-zLy4X1YBaW-G84b-19V47n6aBguikPoZcrcApFR3kSClRyyPFUu2WkQhAeCcWfEOQSqZL7puuGmF7ecbmh7-vHgLLgwJb74~QLMk1Kl6eORUAdZLCb8hQi57L59iKIL4agroCHfl2BRixksQA__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Macroeconomía II,B,2020-05-06,Clase 12,1:41:37,https://ca.bbcollab.com/recording/19cda87490134c44b55c3616333d7c98,https://dfz4hf1hz1uri.cloudfront.net/content/ee7bc4ba-6b70-46ee-bd39-0c39bbfbda0c/20/05/06/16/ee7bc4ba-6b70-46ee-bd39-0c39bbfbda0c_1_200506T165242593Z.mp4?Expires=1595678653&Signature=RIZzsfOBuaInjYt2ttrVkWuN3-Tj7pjIi~0s6BLcVvWuVvkToaptO6hkdsJHJJge3-RLx~0CW4Hup6LJ6CJZnRIFFqqDN3wfzFbETi1vnKtJEypeLWjQdPL9AdlAuIWTlq7qguDMA9KigmRl9wNhuXOwwI08IppqzGKIZoLYbG89F0jbHN~ekR6AOY-9x9t0nJnw1QDaz-7DXLXaNbyt0pzy1IhDiMshZaHu5DRBRqob4t0e-mALZO7Xo5OmmJYnRpwNDZbpaXk8zxbUdnwIKLFMMrZ-uTcakZBlDNsJjPv1anU7F8ttjM~WnOV0OaGJI33c0fTeQNuP67wM9ynwIg__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Macroeconomía II,B,2020-05-08,Sesión - PD4,1:59:35,https://ca.bbcollab.com/recording/c8fab80a8a1a40a492b04bd72897254c,https://dfz4hf1hz1uri.cloudfront.net/content/0320f10c-8a10-4335-b9a5-a5323e35be24/20/05/08/21/0320f10c-8a10-4335-b9a5-a5323e35be24_1_200508T212358170Z.mp4?Expires=1595678666&Signature=KO8bp0iqNwn14LTzJd03ZTHNefKuk7D9Zjzw5ARrefeHp4CoMQVCHx6o3CQKuta-jWDPfpuxfw05rZJIUFoqudZdYrAD2B7evJ3keBnTuHB7HL6NxoJCeLOw0lMS~Bzg4kOggw6uTb-VTs~agnekWZFcxM~8YBcCI2lLKxvoUOO9O4TVv9RioY5zCPmEUtz1Q53lIO~oVWC4q4-dCgVdZbE8gMK17YDj7z2AY-CzBJGYt-f5wDKXjfnJyNkQrJlfVXfsmM4fMV8wsbd2VkgvO8z702QAQjdqegwu73uVRqKhoPnpFABH7AZBCjnqrum7QXX-ZkdMA~AzU6WiVifbUQ__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Macroeconomía II,B,2020-05-09,Sesión - PD5,1:42:33,https://ca.bbcollab.com/recording/f9c9ea3fb7ff4960bc96a4b104c29b8f,https://dfz4hf1hz1uri.cloudfront.net/content/9954d568-ccda-4811-b6cb-b42140bd7db3/20/05/09/22/9954d568-ccda-4811-b6cb-b42140bd7db3_1_200509T220251066Z.mp4?Expires=1595678683&Signature=KuDR1K1DcL2KttkXjkg8ISt9jtTBCdF8I8zJSrgvoJiGJbJ8CeVWH11RM8dPNkw~tiA55M5BZkzu23nfRzeeUjzMDkaHNcv688fbizsyQ1ZMXOXp-jPbwseriQvR9xnQKn1QrLff3R-~upvbBEV2r48I2rr~A2GllAAswLcyXD3cghLXawZkGiNOZhK-lR4lF1mA7I2O~v6DdF10TemFmRtfF6vndaOSK8oBsjEAKy8G7mcrVtN8H8Yay47X73O-qNfJY99qAdbQqPt~bw74gxYErhmRpbRyPXle0OKqT91GmqyBE9ytKkm9l56MrL4x~myl33Kz5DCf~oQIqB-gxg__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Macroeconomía II,B,2020-05-11,Clase 13,1:44:29,https://ca.bbcollab.com/recording/1e599e03db0f454b85f9c30bc0143a4b,https://dfz4hf1hz1uri.cloudfront.net/content/de453e74-f1be-4c2a-b638-4a60e5170b98/20/05/11/21/de453e74-f1be-4c2a-b638-4a60e5170b98_1_200511T210947184Z.mp4?Expires=1595678696&Signature=gKZcl6y3Ng6y~g3pUyyKKNLfD2Z1KGT9IByjULu0U4UZZDcYnblIlS98y9yWhhLWbCNpxz1NmNwh8pSUr0YXJG5VQjXa7sjTJPazF-X9dMVf29wBKmuoRwOGEd3QtFRQxCPuOxnQOfeYur4CCAtkSsv3RMR5uFfu9DwyhK6A5lbK-H09mV7wv4xWm9~zMQO6eg~6jiBJDIWCtQ4TeCn6yh82r2M-RyOeYJIATDNZn3nAqT5RoZkDJZIXqbO4iFarwCoVkX2PMkZINMhJ-IyRPlLwoGgQx2sjQ8rNJnfGiwhy56hLi7h-eqo2pQjfcsASAGY-cgzSC6DiNOaRWRGStg__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Macroeconomía II,B,2020-05-13,Clase 14,1:43:30,https://ca.bbcollab.com/recording/19a01d2b586f488c823c5e69acd70f02,https://dfz4hf1hz1uri.cloudfront.net/content/07383b6b-e725-4319-8764-e6bc38e3d109/20/05/13/17/07383b6b-e725-4319-8764-e6bc38e3d109_1_200513T175655095Z.mp4?Expires=1595678712&Signature=I~t9TMufcjVN8DFQCAnnxGhPMhssZ1anvaYP~vvNRvn0PNzb4tM6zpmx9U4E1hkUnpPfxsnA0u0pNldkehncilyDm2o~YFlszm-oCyWsiwTTnQOUegx~qa3DRcR2LcM7n5gbp0UCwvthErDhgpmM-c29lZsCnUwwOxmbmUK9gC0NIJ6KpbyFNd9oZ4a0a0CP7PsHBT4vpWjXb28JNcHGxSyFYFAqU7R~2uwAT6lfBXYf5ZB8CSk6reSnjkfSqGqRl9RCxJBC~TKv2UTJgu30mueLSqQEYEpvjWJ6ZOXbm8XyKgcOojh6GXctWItESMNZSrqd~klTwXVQdipa1pi9JA__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Macroeconomía II,B,2020-05-15,Sesión-PC2,0:29:18,https://ca.bbcollab.com/recording/1f32d51098f847e5a7baaf21bb6b28c1,https://dfz4hf1hz1uri.cloudfront.net/content/a69ea3b7-f1a7-43f8-ba84-0a5fb04fbc2a/20/05/15/20/a69ea3b7-f1a7-43f8-ba84-0a5fb04fbc2a_1_200515T205815398Z.mp4?Expires=1595678725&Signature=Tkg2NQdr-LqI0qiJVDyjXq09l93FiJL2bddfa2uBID0k-ZOtXrID-sg8tVupiJ8NGkGMPXPNQhAP71OEkhloHd45AMvuPBwy8z0qHp8AQM9AABPJB90821KvWgJax8jkEdAxrUW505kpF7lLXecKvHMlGm1Amo50QbBfK61GUhN0OCfp8TyqeQwbGrMmyAtIeWv7jQPEIsfqR~Gv8runj~hn9EfR93l4niQCEwwU14D896iV87wEm5zPP4Qq6H7Xy3N9L7DCsB2LXaZ0xT9jykQN8wN2Wst1c9pBxLMfQSutmoRKSGvCs2Uy7iG5Rp~Bw~KVEPlPJxCxamaEW~fk6A__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Macroeconomía II,B,2020-05-19,Examen Parcial,2:02:45,https://ca.bbcollab.com/recording/618be50b903b476cb5d412bd44f3a3b2,https://dfz4hf1hz1uri.cloudfront.net/content/8a061a7a-f510-4e98-af08-bb7e02fccce6/20/05/23/01/8a061a7a-f510-4e98-af08-bb7e02fccce6_1_200523T013723412Z.mp4?Expires=1595678737&Signature=D2atF83cwGVnB5ALKvQ0I9gRiYKilZ-lDpL3u-oXYq4VCO-hUt6jinn8-16eycCGThbfQBTdhM-SvoVTVOHx1IteukC7R2Tz5iEWtmC6g9knvR1F~hM2v8LzjSvl3zwiFRx9cu1RUhfRCPukbgBsFqrUfkvJvoZudGFwzBNF3EMLUAI1-GTW9AYel3QkIHV-5k-dHHCfiAbnHVM~FYQvtgU6ohfzPHs~Gvuir5TsJ8~LZjZqamlPx2SlnBApXxZydzE9hWxu0cOs0Y7kI3YRIfu7kuLB06c26RkIttEC1SMmByYx8fYQ69m7lm91sAlUiFe1HkLnCt1E8bBwvYNSiw__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Macroeconomía II,B,2020-05-25,Clase 15,1:52:37,https://ca.bbcollab.com/recording/7b797f64469749cdb81d84b0f0e09688,https://dfz4hf1hz1uri.cloudfront.net/content/432112cc-c514-4a6e-9942-f5eb540b9a38/20/05/26/20/432112cc-c514-4a6e-9942-f5eb540b9a38_1_200526T202329767Z.mp4?Expires=1595678750&Signature=FqX4yvj-ime6zvPagAdHD-eXvc6Zd2cqidK6Iwo6c4L9l0flilhWXK0~9CtIe1V7kkQpo-A~WDJ0k~x4T1XeFjIQYUOb4oF0K~IgdULiAOxYbDonUVHtZun11-Z-wfcg9hF67GeNSvI7uKwM3HHRPxzEmnuvWYpIqmbesDilIsupxr0Ui8zUTTs4kxSaE1swThBmT-AqKJUDueQbZXAMSuH1A-NeLLw4ex9LRycqpe2DAOAqgwWKQQsFg5vPoa30YYcVXu1oktELdhMFNfAm0Xmla16BLqU6qU0A9ckM0EWdhWdH6pfqI87ZZFgm-P6tmGBzV0Lj4C9uSdwPwFbF5w__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Macroeconomía II,B,2020-05-27,Clase 16,1:45:11,https://ca.bbcollab.com/recording/c4ffb62b73a54b0aa0ab942606f46401,https://dfz4hf1hz1uri.cloudfront.net/content/df726f81-ab6d-4b2e-a923-9bf5076559c4/20/05/27/17/df726f81-ab6d-4b2e-a923-9bf5076559c4_1_200527T172931809Z.mp4?Expires=1595678762&Signature=M1ZSb~FmF0APLfscOwrnOuS25rI3NhzrOn9C6hghvmrKsNNR7IXHybWzRGnt30Lpc79d4CGwWJ0S5hyauciCOzhZMgLibpWxqw86UkiDCGmXC7d78AaSp3kmQJkqI3dMhYiasSwjJxugIGhTJ4ohFXSYwtpTcO2nZV4GwUhH5EyGkexB8P9tKVBwT7A48j3Myqhu5ILgvx2DZLLZORnDO9jwtI8zpDd0z-FwJvKd9GkiRmfOqwQBRIbkQLIpTF-iheLfuWfmFS5CDW6Rq5IOjT~AoZEPlVoBFzjdBKf4UaKQKUeJ-5GJX3hEw1kMv9Ar3Vf7Ex49Z4Z4XBNFqJ0jdA__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Macroeconomía II,B,2020-05-29,PD6,3:47:06,https://ca.bbcollab.com/recording/743aa7de50de48b59a5eb43ad2da7a2f,https://dfz4hf1hz1uri.cloudfront.net/content/d24031ef-9af9-478a-a169-c1d890ba40b1/20/05/29/23/d24031ef-9af9-478a-a169-c1d890ba40b1_1_200529T233231643Z.mp4?Expires=1595678776&Signature=V5URJIfKKEWpC8m~d5gMrd-76aXZDDwzKD8zI4F5mVA6a562DFTLqhIg3ii3pucHI7SPxf-KNS9NMu8~Qe1eWEDtqqXL5e7tPeeSLGgo-myUr8u73xlcZmGYN3Io-Wmq8-Z0-C58XDTbpYM4ZXQCKZJZWQ06yUySinsodLX-DZ79JTmiCQLTd3cQKdLNwiLkbEo1CB6qIrOD7NQVHJ8wHQ0Qa~YdvSNi-zzBSjaWWKPO4hLLG5~521M7~Ut0qC9HOW5rIprHxk5DHx3BhdC6lagKqXFcXfnwah2ixZJQusz18rObiyYm8CFwEEa8KkF2kQAn55B3vEE9WBEOVQJCRA__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
